"species_id","class","order","family","genus","species","common","sci_name"
91023,"Mammalia","Insectivora","Tenrecidae","Microgale","gymnorhyncha",NA,"Microgale gymnorhyncha"
13105,"Mammalia","Insectivora","Tenrecidae","Microgale","longicaudata","Lesser Long-tailed Shrew Tenrec","Microgale longicaudata"
95610,"Mammalia","Insectivora","Tenrecidae","Microgale","monticola",NA,"Microgale monticola"
95023,"Mammalia","Insectivora","Tenrecidae","Microgale","nasoloi",NA,"Microgale nasoloi"
13106,"Mammalia","Insectivora","Tenrecidae","Microgale","parvula","Pygmy Shrew Tenrec","Microgale parvula"
13107,"Mammalia","Insectivora","Tenrecidae","Microgale","principula","Greater Long-tailed Shrew Tenrec","Microgale principula"
13109,"Mammalia","Insectivora","Tenrecidae","Microgale","pusilla","Least Shrew Tenrec","Microgale pusilla"
91022,"Mammalia","Insectivora","Tenrecidae","Microgale","soricoides",NA,"Microgale soricoides"
95611,"Mammalia","Insectivora","Tenrecidae","Microgale","taiva",NA,"Microgale taiva"
13110,"Mammalia","Insectivora","Tenrecidae","Microgale","talazaci","Talazac's Shrew Tenrec","Microgale talazaci"
13111,"Mammalia","Insectivora","Tenrecidae","Microgale","thomasi","Thomas's Shrew Tenrec","Microgale thomasi"
13115,"Mammalia","Insectivora","Tenrecidae","Micropotamogale","lamottei","Nimba Otter Shrew","Micropotamogale lamottei"
13116,"Mammalia","Insectivora","Tenrecidae","Micropotamogale","ruwenzorii","Ruwenzori Otter Shrew","Micropotamogale ruwenzorii"
13112,"Mammalia","Insectivora","Tenrecidae","Oryzorictes","hova","Hova Rice Tenrec","Oryzorictes hova"
13114,"Mammalia","Insectivora","Tenrecidae","Oryzorictes","tetradactylus","Four-toed Rice Tenrec","Oryzorictes tetradactylus"
13117,"Mammalia","Insectivora","Tenrecidae","Potamogale","velox","Giant Otter Shrew","Potamogale velox"
13120,"Mammalia","Insectivora","Tenrecidae","Setifer","setosus","Greater Hedgehog Tenrec","Setifer setosus"
13121,"Mammalia","Insectivora","Tenrecidae","Tenrec","ecaudatus","Tailess Tenrec","Tenrec ecaudatus"
17361,"Mammalia","Lagomorpha","Leporidae","Brachylagus","idahoensis","Pygmy Rabbit","Brachylagus idahoensis"
17362,"Mammalia","Lagomorpha","Leporidae","Bunolagus","monticularis","Riverine Rabbit","Bunolagus monticularis"
17363,"Mammalia","Lagomorpha","Leporidae","Caprolagus","hispidus","Hispid Hare","Caprolagus hispidus"
17364,"Mammalia","Lagomorpha","Leporidae","Lepus","alleni","Antelope Jackrabbit","Lepus alleni"
17365,"Mammalia","Lagomorpha","Leporidae","Lepus","americanus","Snowshoe Hare","Lepus americanus"
17366,"Mammalia","Lagomorpha","Leporidae","Lepus","arcticus","Arctic Hare","Lepus arcticus"
17367,"Mammalia","Lagomorpha","Leporidae","Lepus","brachyurus","Japanese Hare","Lepus brachyurus"
17368,"Mammalia","Lagomorpha","Leporidae","Lepus","californicus","Black-tailed Jackrabbit","Lepus californicus"
17369,"Mammalia","Lagomorpha","Leporidae","Lepus","callotis","White-sided Jackrabbit","Lepus callotis"
17370,"Mammalia","Lagomorpha","Leporidae","Lepus","capensis","Cape Hare","Lepus capensis"
17371,"Mammalia","Lagomorpha","Leporidae","Lepus","castroviejoi","Broom Hare","Lepus castroviejoi"
17372,"Mammalia","Lagomorpha","Leporidae","Lepus","comus","Yunnan Hare","Lepus comus"
17373,"Mammalia","Lagomorpha","Leporidae","Lepus","coreanus","Korean Hare","Lepus coreanus"
17374,"Mammalia","Lagomorpha","Leporidae","Lepus","corsicanus","Corsican Hare","Lepus corsicanus"
17375,"Mammalia","Lagomorpha","Leporidae","Lepus","europaeus","European Hare","Lepus europaeus"
17376,"Mammalia","Lagomorpha","Leporidae","Lepus","fagani","Ethiopian Hare","Lepus fagani"
17377,"Mammalia","Lagomorpha","Leporidae","Lepus","flavigularis","Tehuantepec Jackrabbit","Lepus flavigularis"
17378,"Mammalia","Lagomorpha","Leporidae","Lepus","granatensis","Granada Hare","Lepus granatensis"
95587,"Mammalia","Lagomorpha","Leporidae","Lepus","habessinicus",NA,"Lepus habessinicus"
17379,"Mammalia","Lagomorpha","Leporidae","Lepus","hainanus","Hainan Hare","Lepus hainanus"
17380,"Mammalia","Lagomorpha","Leporidae","Lepus","insularis","Black Jackrabbit","Lepus insularis"
17381,"Mammalia","Lagomorpha","Leporidae","Lepus","mandshuricus","Manchurian Hare","Lepus mandshuricus"
95588,"Mammalia","Lagomorpha","Leporidae","Lepus","microtis",NA,"Lepus microtis"
17382,"Mammalia","Lagomorpha","Leporidae","Lepus","nigricollis","Indian Hare","Lepus nigricollis"
17383,"Mammalia","Lagomorpha","Leporidae","Lepus","oiostolus","Woolly Hare","Lepus oiostolus"
17384,"Mammalia","Lagomorpha","Leporidae","Lepus","othus","Alaskan Hare","Lepus othus"
17385,"Mammalia","Lagomorpha","Leporidae","Lepus","pequensis","Burmese Hare","Lepus pequensis"
27628,"Mammalia","Lagomorpha","Leporidae","Lepus","pequensis",NA,"Lepus pequensis"
17386,"Mammalia","Lagomorpha","Leporidae","Lepus","saxatilis","Scrub Hare","Lepus saxatilis"
17387,"Mammalia","Lagomorpha","Leporidae","Lepus","sinensis","Chinese Hare","Lepus sinensis"
17388,"Mammalia","Lagomorpha","Leporidae","Lepus","starcki","Ethiopian Highland Hare","Lepus starcki"
95589,"Mammalia","Lagomorpha","Leporidae","Lepus","tibetanus",NA,"Lepus tibetanus"
17389,"Mammalia","Lagomorpha","Leporidae","Lepus","timidus","Mountain Hare","Lepus timidus"
17390,"Mammalia","Lagomorpha","Leporidae","Lepus","tolai","Tolai Hare","Lepus tolai"
17391,"Mammalia","Lagomorpha","Leporidae","Lepus","townsendii","White-tailed Jackrabbit","Lepus townsendii"
17393,"Mammalia","Lagomorpha","Leporidae","Lepus","yarkandensis","Yarkand Hare","Lepus yarkandensis"
17394,"Mammalia","Lagomorpha","Leporidae","Nesolagus","netscheri","Sumatran Rabbit","Nesolagus netscheri"
95652,"Mammalia","Lagomorpha","Leporidae","Nesolagus","timminsi",NA,"Nesolagus timminsi"
17395,"Mammalia","Lagomorpha","Leporidae","Oryctolagus","cuniculus","European Rabbit","Oryctolagus cuniculus"
17396,"Mammalia","Lagomorpha","Leporidae","Pentalagus","furnessi","Amami Rabbit","Pentalagus furnessi"
17397,"Mammalia","Lagomorpha","Leporidae","Poelagus","marjorita","Bunyoro Rabbit","Poelagus marjorita"
17398,"Mammalia","Lagomorpha","Leporidae","Pronolagus","crassicaudatus","Natal Red Rockhare","Pronolagus crassicaudatus"
17399,"Mammalia","Lagomorpha","Leporidae","Pronolagus","randensis","Jameson's Red Rockhare","Pronolagus randensis"
17400,"Mammalia","Lagomorpha","Leporidae","Pronolagus","rupestris","Smith's Red Rockhare","Pronolagus rupestris"
17401,"Mammalia","Lagomorpha","Leporidae","Romerolagus","diazi","Volcano Rabbit","Romerolagus diazi"
17402,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","aquaticus","Swamp Rabbit","Sylvilagus aquaticus"
17403,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","audubonii","Desert Cottontail","Sylvilagus audubonii"
17404,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","bachmani","Brush Rabbit","Sylvilagus bachmani"
17405,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","brasiliensis","Tapeti","Sylvilagus brasiliensis"
95763,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","cognatus",NA,"Sylvilagus cognatus"
17406,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","cunicularius","Mexican Cottontail","Sylvilagus cunicularius"
17407,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","dicei","Dice's Cottontail","Sylvilagus dicei"
17408,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","floridanus","Eastern Cottontail","Sylvilagus floridanus"
17409,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","graysoni","Tres Marias Cottontail","Sylvilagus graysoni"
17410,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","insonus","Omilteme Cottontail","Sylvilagus insonus"
17411,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","mansuetus","San Jose Brush Rabbit","Sylvilagus mansuetus"
17412,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","nuttallii","Mountain Cottontail","Sylvilagus nuttallii"
95764,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","obscurus",NA,"Sylvilagus obscurus"
17413,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","palustris","Marsh Rabbit","Sylvilagus palustris"
95765,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","robustus",NA,"Sylvilagus robustus"
17414,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","transitionalis","New England Cottontail","Sylvilagus transitionalis"
95766,"Mammalia","Lagomorpha","Leporidae","Sylvilagus","varynaensis",NA,"Sylvilagus varynaensis"
17335,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","alpina","Alpine Pika","Ochotona alpina"
95665,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","argentata",NA,"Ochotona argentata"
17336,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","cansus","Gansu Pika","Ochotona cansus"
17337,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","collaris","Collared Pika","Ochotona collaris"
17338,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","curzoniae","Black-lipped Pika","Ochotona curzoniae"
17339,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","dauurica","Daurian Pika","Ochotona dauurica"
17340,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","erythrotis","Chinese Red Pika","Ochotona erythrotis"
17341,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","forresti","Forrest's Pika","Ochotona forresti"
17342,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","gaoligongensis","Gaoligong Pika","Ochotona gaoligongensis"
17343,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","gloveri","Glover's Pika","Ochotona gloveri"
17344,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","himalayana","Himalayan Pika","Ochotona himalayana"
95666,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","hoffmanni",NA,"Ochotona hoffmanni"
95667,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","huangensis",NA,"Ochotona huangensis"
17345,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","hyperborea","Northern Pika","Ochotona hyperborea"
17346,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","iliensis","Ili Pika","Ochotona iliensis"
27694,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","kamensis",NA,"Ochotona kamensis"
17347,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","koslowi","Kozlov's Pika","Ochotona koslowi"
17348,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","ladacensis","Ladak Pika","Ochotona ladacensis"
17349,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","macrotis","Large-eared Pika","Ochotona macrotis"
17350,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","muliensis","Muli Pika","Ochotona muliensis"
95668,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","nigritia",NA,"Ochotona nigritia"
17351,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","nubrica","Nubra Pika","Ochotona nubrica"
17352,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","pallasi","Pallas's Pika","Ochotona pallasi"
17353,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","princeps","American Pika","Ochotona princeps"
17354,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","pusilla","Steppe Pika","Ochotona pusilla"
17355,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","roylei","Royle's Pika","Ochotona roylei"
17356,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","rufescens","Afghan Pika","Ochotona rufescens"
17357,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","rutila","Turkestan Red Pika","Ochotona rutila"
17358,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","thibetana","Moupin Pika","Ochotona thibetana"
17359,"Mammalia","Lagomorpha","Ochotonidae","Ochotona","thomasi","Thomas's Pika","Ochotona thomasi"
17415,"Mammalia","Macroscelidea","Macroscelididae","Elephantulus","brachyrhynchus","Short-snouted Elephant Shrew","Elephantulus brachyrhynchus"
17416,"Mammalia","Macroscelidea","Macroscelididae","Elephantulus","edwardii","Cape Elephant Shrew","Elephantulus edwardii"
17417,"Mammalia","Macroscelidea","Macroscelididae","Elephantulus","fuscipes","Dusky-footed Elephant Shrew","Elephantulus fuscipes"
17418,"Mammalia","Macroscelidea","Macroscelididae","Elephantulus","fuscus","Dusky Elephant Shrew","Elephantulus fuscus"
17419,"Mammalia","Macroscelidea","Macroscelididae","Elephantulus","intufi","Bushveld Elephant Shrew","Elephantulus intufi"
17420,"Mammalia","Macroscelidea","Macroscelididae","Elephantulus","myurus","Eastern Rock Elephant Shrew","Elephantulus myurus"
17421,"Mammalia","Macroscelidea","Macroscelididae","Elephantulus","revoili","Somali Elephant Shrew","Elephantulus revoili"
17422,"Mammalia","Macroscelidea","Macroscelididae","Elephantulus","rozeti","North African Elephant Shrew","Elephantulus rozeti"
17423,"Mammalia","Macroscelidea","Macroscelididae","Elephantulus","rufescens","Rufous Elephant Shrew","Elephantulus rufescens"
17424,"Mammalia","Macroscelidea","Macroscelididae","Elephantulus","rupestris","Western Rock Elephant Shrew","Elephantulus rupestris"
17425,"Mammalia","Macroscelidea","Macroscelididae","Macroscelides","proboscideus","Short-eared Elephant Shrew","Macroscelides proboscideus"
17426,"Mammalia","Macroscelidea","Macroscelididae","Petrodromus","tetradactylus","Four-toed Elephant Shrew","Petrodromus tetradactylus"
17427,"Mammalia","Macroscelidea","Macroscelididae","Rhynchocyon","chrysopygus","Golden-rumped Elephant Shrew","Rhynchocyon chrysopygus"
17428,"Mammalia","Macroscelidea","Macroscelididae","Rhynchocyon","cirnei","Checkered Elephant Shrew","Rhynchocyon cirnei"
17429,"Mammalia","Macroscelidea","Macroscelididae","Rhynchocyon","petersi","Black and Rufous Elephant Shrew","Rhynchocyon petersi"
12899,"Mammalia","Microbiotheria","Dasyuridae","Antechinomys","laniger","Kultarr","Antechinomys laniger"
95434,"Mammalia","Microbiotheria","Dasyuridae","Antechinus","adustus",NA,"Antechinus adustus"
12852,"Mammalia","Microbiotheria","Dasyuridae","Antechinus","agilis","Agile Antechinus","Antechinus agilis"
12844,"Mammalia","Microbiotheria","Dasyuridae","Antechinus","bellus","Fawn Antechinus","Antechinus bellus"
12845,"Mammalia","Microbiotheria","Dasyuridae","Antechinus","flavipes","Yellow-footed Antechinus","Antechinus flavipes"
12846,"Mammalia","Microbiotheria","Dasyuridae","Antechinus","godmani","Atherton Antechinus","Antechinus godmani"
12847,"Mammalia","Microbiotheria","Dasyuridae","Antechinus","leo","Cinnamon Antechinus","Antechinus leo"
12849,"Mammalia","Microbiotheria","Dasyuridae","Antechinus","minimus","Swamp Antechinus","Antechinus minimus"
27389,"Mammalia","Microbiotheria","Dasyuridae","Antechinus","sp.",NA,"Antechinus sp."
12851,"Mammalia","Microbiotheria","Dasyuridae","Antechinus","stuartii","Brown Antechinus","Antechinus stuartii"
95435,"Mammalia","Microbiotheria","Dasyuridae","Antechinus","subtropicus",NA,"Antechinus subtropicus"
12853,"Mammalia","Microbiotheria","Dasyuridae","Antechinus","swainsonii","Dusky Antechinus","Antechinus swainsonii"
12856,"Mammalia","Microbiotheria","Dasyuridae","Dasycercus","cristicauda","Mulgara","Dasycercus cristicauda"
12857,"Mammalia","Microbiotheria","Dasyuridae","Dasykaluta","rosamondae","Little Red Kaluta","Dasykaluta rosamondae"
12855,"Mammalia","Microbiotheria","Dasyuridae","Dasyuroides","byrnei","Kowari","Dasyuroides byrnei"
12858,"Mammalia","Microbiotheria","Dasyuridae","Dasyurus","albopunctatus","New Guinean Quoll","Dasyurus albopunctatus"
12859,"Mammalia","Microbiotheria","Dasyuridae","Dasyurus","geoffroii","Western Quoll","Dasyurus geoffroii"
12860,"Mammalia","Microbiotheria","Dasyuridae","Dasyurus","hallucatus","Northern Quoll","Dasyurus hallucatus"
12861,"Mammalia","Microbiotheria","Dasyuridae","Dasyurus","maculatus","Spotted-tailed Quoll","Dasyurus maculatus"
12862,"Mammalia","Microbiotheria","Dasyuridae","Dasyurus","spartacus","Bronze Quoll","Dasyurus spartacus"
12863,"Mammalia","Microbiotheria","Dasyuridae","Dasyurus","viverrinus","Eastern Quoll","Dasyurus viverrinus"
95629,"Mammalia","Microbiotheria","Dasyuridae","Murexia","habbema",NA,"Murexia habbema"
12864,"Mammalia","Microbiotheria","Dasyuridae","Murexia","longicaudata","Short-furred Dasyure","Murexia longicaudata"
12848,"Mammalia","Microbiotheria","Dasyuridae","Murexia","melanura","Black-tailed Antechinus","Murexia melanura"
12850,"Mammalia","Microbiotheria","Dasyuridae","Murexia","naso","Long-nosed Antechinus","Murexia naso"
12865,"Mammalia","Microbiotheria","Dasyuridae","Murexia","rothschildi","Broad-striped Dasyure","Murexia rothschildi"
12854,"Mammalia","Microbiotheria","Dasyuridae","Murexia","whilhelmina","Lesser Antechinus","Murexia whilhelmina"
12866,"Mammalia","Microbiotheria","Dasyuridae","Myoictis","melas","Three-striped Dasyure","Myoictis melas"
95634,"Mammalia","Microbiotheria","Dasyuridae","Myoictis","wallacii",NA,"Myoictis wallacii"
12867,"Mammalia","Microbiotheria","Dasyuridae","Neophascogale","lorentzi","Speckled Dasyure","Neophascogale lorentzi"
12868,"Mammalia","Microbiotheria","Dasyuridae","Ningaui","ridei","Wongai Ningaui","Ningaui ridei"
12869,"Mammalia","Microbiotheria","Dasyuridae","Ningaui","timealeyi","Pilbara Ningaui","Ningaui timealeyi"
12870,"Mammalia","Microbiotheria","Dasyuridae","Ningaui","yvonnae","Southern Ningaui","Ningaui yvonnae"
12871,"Mammalia","Microbiotheria","Dasyuridae","Parantechinus","apicalis","Southern Dibbler","Parantechinus apicalis"
12873,"Mammalia","Microbiotheria","Dasyuridae","Phascogale","calura","Red-tailed Phascogale","Phascogale calura"
12874,"Mammalia","Microbiotheria","Dasyuridae","Phascogale","tapoatafa","Brush-tailed Phascogale","Phascogale tapoatafa"
12875,"Mammalia","Microbiotheria","Dasyuridae","Phascolosorex","doriae","Red-bellied Marsupial Shrew","Phascolosorex doriae"
12876,"Mammalia","Microbiotheria","Dasyuridae","Phascolosorex","dorsalis","Narrow-striped Marsupial Shrew","Phascolosorex dorsalis"
12877,"Mammalia","Microbiotheria","Dasyuridae","Planigale","gilesi","Paucident Planigale","Planigale gilesi"
12878,"Mammalia","Microbiotheria","Dasyuridae","Planigale","ingrami","Long-tailed Planigale","Planigale ingrami"
12879,"Mammalia","Microbiotheria","Dasyuridae","Planigale","maculata","Pygmy Planigale","Planigale maculata"
12880,"Mammalia","Microbiotheria","Dasyuridae","Planigale","novaeguineae","New Guinean Planigale","Planigale novaeguineae"
12881,"Mammalia","Microbiotheria","Dasyuridae","Planigale","tenuirostris","Narrow-nosed Planigale","Planigale tenuirostris"
12872,"Mammalia","Microbiotheria","Dasyuridae","Pseudantechinus","bilarni","Sandstone Dibbler","Pseudantechinus bilarni"
12882,"Mammalia","Microbiotheria","Dasyuridae","Pseudantechinus","macdonnellensis","Fat-tailed Pseudantechinus","Pseudantechinus macdonnellensis"
12883,"Mammalia","Microbiotheria","Dasyuridae","Pseudantechinus","mimulus",NA,"Pseudantechinus mimulus"
12884,"Mammalia","Microbiotheria","Dasyuridae","Pseudantechinus","ningbing","Ningbing Pseudantechinus","Pseudantechinus ningbing"
95709,"Mammalia","Microbiotheria","Dasyuridae","Pseudantechinus","roryi",NA,"Pseudantechinus roryi"
12885,"Mammalia","Microbiotheria","Dasyuridae","Pseudantechinus","woolleyae","Woolley's Pseudantechinus","Pseudantechinus woolleyae"
